,views,depth,full_reads_percent
61fa43ca9a7947d926586f0dVfLYfb70TpusJGzTmwimGQ,12762.605310362433,1.1586157496488638,40.32476228099365
628f8e939a7947cee1dea183muU9rOPbTXq96BqxxjXQdg,90.55331677879076,1.0472283351084648,29.872418372047115
6270c6599a7947a163947989LKLmVHTFTf-BEdj-FTT1BA,14218.266559143378,1.047775258926016,27.918137908403065
620fbad59a79479faca6845eGv6LOXD8Qd64YyucoTJjMg,11239.897671141443,1.131519511808839,35.294723673706024
6273a0619a79477a0071ad0c-nFRqseTQ92x_cFW05tj9w,2472.3228899973765,1.063915488262985,40.82684055575659
628f3a439a79479e80413041YFzleznKTW-SLoCCLL2GjQ,380.98724775363735,1.0649152478449733,36.931118913440024
624a923a9a7947c42c98a7eev3oYlSnjSk2osQY7I-xylg,12704.220983998977,1.1751392222136336,42.95265163568598
6240ae529a7947a09dde7c6dXxfIesAYQJeUPl_sWPVsNA,61719.935099579496,1.1335578955220829,35.909049565345185
628b89289a7947dea581b4e1S_383TSJTxO2CL2wNdoNFA,3923.788482584052,1.0641281754430278,40.82707618157686
624c221d9a7947574c1c2c92U9yyThrmRnC4XVodgnUdTA,57489.999593957764,1.1534004845934058,33.747846516387334
625ceef69a79478726236a6csoqrHM6OQSWRWU5tVgvNFA,2096.915142005113,1.0577112272191953,37.35598949356218
624af5379a7947f348bf3abbdPFgXNadSlKCcz1mngOafQ,92890.60939015343,1.1481775176489502,23.375166762235544
620cfa829a79470fb4440f7eyaV_vyDZRSaHj-v_NQlQiQ,41706.79721322543,1.1420499056238633,32.79738371832052
627380279a79476b6330dcedzIjlewVrS2aUdQOayZNReA,23225.8852506381,1.0491261990246659,24.992487725354824
628e68bc9a79476463f1962bXWWjXZadRza9PeAUgtJEyA,1961.738004384577,1.0648914846676136,38.80081612090069
61f401bf9a79478e78ad4472mIKC6AwNQeGxuJr3-ys13w,24971.024543631276,1.1570420170060574,17.017102355618306
61fb4c579a79473b3169db96niluZ2GnSNm0WvhqsUVsnQ,42049.08037155985,1.1422276375469151,37.93768444731527
6286169b9a7947d2962352f3N8DQoi6-S9mOsr31JYctrg,5916.879702525923,1.046170125133217,27.01909343226704
625460539a7947ef99c4dce14HPKGMNISOezAEdiw_Hc9A,9970.241954446268,1.049340483396667,29.229059892104342
6280af2a9a79479afa57e1fbCJLPA2x4TKu6vftsLXRVPQ,940.849768489792,1.063555511884414,26.945658087075042
627290a49a794728e730d24fsLPRGlDYTsubSM4seqxTaw,1418.0913178153642,1.066487270463224,39.729542956176594
620349c59a7947c242705cf3NHNco8bQSRe_05Pzsd1JVg,74086.13512788968,1.1451365940099332,33.2677616555344
6250f45b9a79477fb30cf78a-Uj2qyp7RLCA-OXQ2EcCoA,11756.7341988203,1.060287030061597,30.583693174372122
6242d9f89a79475a605dfb5dwPvSNXK9Qs62kMuuogzulQ,5451.846526955353,1.0664132621061906,17.363981079468847
627fab7e9a7947644dffbc48axJ9b_nrRkC4np1J5K22qw,468.30870391383723,1.0472149637565689,32.81923564178631
62552ab19a794726a8767885R24P3a0zQzaHwz9cRexrjA,7888.524173865771,1.0732794503404024,32.218712222485195
62655a5c9a79472c92876a266sUiV1rgTWiiMANlDNrUlA,605.2226685112946,1.0421205967187037,31.32122474142807
62544e1c9a7947e9895bcb1dNiGOdMS-RMWuwbsrM0kgog,15408.039075827359,1.066495265395791,41.35492139803041
620fb0cd9a794799ba396bbfGv6LOXD8Qd64YyucoTJjMg,23931.62129917941,1.1454545471536692,28.403091082338026
629015379a7947f7d2248ba75L0dsm8bS7KbjNet5NumCA,3180.518728114148,1.0482313833854067,42.28369707781193
624740849a79478289afb613k_AJz9lDRMOkdliSEmh9Bg,33535.54919034149,1.1484867204747893,31.613620651522425
625f560c9a79476162c28e20a2y4K1BBSbquQh-zGHNYrg,2616.3166374144566,1.046781651322954,40.608927335838835
6240561a9a79478c4478fc40xx6rGHD0Qj26smoRIHT92g,66655.1401700369,1.1525566107589853,42.349013346070834
6238ec319a79478fa5663080Q4M4m_VKSeuZ8WgNh6XGHA,17866.664771691976,1.1449879348401732,36.578915939176525
629115ca9a7947583a8b9fe368d7dowGT-W2WMBowl2qYA,5056.935409419482,1.0582282944283075,41.35608256031194
626280779a7947f9d379a66eQO-IQcauSS6TD1ZYz2sZSA,526.7288955917538,1.0607985865449556,34.44495082146818
61fe68ac9a7947d0857bb0f8vO1lIZGVSA6bcD86zFD_GQ,36126.41437618654,1.1737858341559588,41.06745761690379
61fe1b809a7947bbeacabd26FnCwBsB1Tsq9KDZkyVEsBQ,19323.234039659816,1.1649242107443858,35.45925963370127
625559b19a79473be3d198demle4pYrESdynz4ya8NG_8A,15270.40545467655,1.0599544554997269,31.72158441397244
623a42f49a7947092e9f8a6byyO-cdUwQK2SyNATEJw4Hg,43555.8259733119,1.1506455472623154,47.9407867448703
626bf26c9a79470413e86c238-W8GFvkTXuW7hxMP77P0A,12249.033976404375,1.0495838723955322,28.420285285739048
61f941149a7947894c2fbb9a4aGMxJqdQFmKJ44LVLqUXw,11198.143555892522,1.1596250236100418,34.07793290078338
620accc59a794736e1b20feeD4se5QmhR_m7h0nvhhfXGQ,41973.63377126877,1.2893323248234396,52.46908682225559
6206fbf89a79479ef75629c4Bb9TGlIXRn-TsV_-UmiJEw,19645.485251824324,1.157033921103398,33.581242356510295
6264a9c99a79470995931e77L0DAECIHQJ-Fa3OcueCY-Q,9045.89786660501,1.05827961478531,41.12438887942475
6206e7ca9a79479cd58c405eAvWxtqguRBS0GXyfGqbkJQ,59631.131557625355,1.1357433084766104,27.82098831389256
627987219a794709100d7940nPdCzO9hQWCTMTyOertzUQ,3649.6250880125226,1.048651554506983,37.27964529021135
6273ffad9a79472633df93bdZ7tKCRvXTVm1LaK6yWFknw,7964.8095944335255,1.060128491180959,28.649204491589185
61fd82769a794798067eaf9875YFtSwpTVu6ljJd_ycvyQ,7329.886729021873,1.161577431855783,38.92367677183001
626bcd889a7947f0cd9b062ddBsaFvV0TIaUTkJQYVpJYA,18968.416427616412,1.0456575966606492,30.532983359030602
620c7f599a7947c848aa5637OKNuWFumRh6tWt4vrYnvBw,12175.118232120465,1.1694298964750527,39.54685536411838
61fb89249a794750265c6afcWdgL4f05QqeS4BqE0ycc0w,9193.552638944697,1.1594589274352944,39.7559148002485
626aa9549a79478a407f3fadGuMj9KOHRCaNCg9dwaELyA,16844.178561111992,1.046790563043542,31.82833460822753
628be6a69a794701ad37868dYlWX7k-JS6mDmz0fEbnMCw,18453.356170942607,1.0525564687598048,28.414353283219207
628b8a149a7947de8ddacaacxWcrYOxkSIaUISDRPSq6BQ,2979.215356653731,1.0708938010155602,34.03700014394839
6247294a9a79477ab42ed338ZvZMwPNJSICYiKYT_vFBRg,29331.682837522956,1.1542032966964062,35.990663848360676
6280b9b69a79479cf2fe7968vOSuVDsxQ5qCDvqtEgZe9Q,5787.175463481126,1.0766501945618097,35.02316743806364
624eb2dc9a7947afe7f579749byug4njQo-0zxjXGdO-vw,37524.70768277317,1.1584653507107348,23.594089735075418
62690fda9a794770e277d9645gyR5_xjRsK-Ze_CXDVqEA,6180.817485466625,1.0528782158534609,32.99241749619891
625e5c879a79470261132235EK9Wx0rJTPGYSLZfvvQ_uA,35078.54661074051,1.054673643095245,29.122832802099516
626bbdc69a7947ea6abb69512lbPI-X-THKldjajQxXAhQ,7673.163454098791,1.0555294270046038,33.584561816065175
623db1c39a794767995eb0cdfK2teQI7Rn6HBIzYE8fTkQ,68629.37202589735,1.1369948447847418,25.56968039464151
620ccce79a7947f1f5f1f7e9unPN6iMGT8uXEMdoKBNedA,8848.267417195715,1.1472715391597637,39.22717521512258
624da0e79a79475befb9688e86WVTgx3SfqY5bd4jebhFg,23296.36925541515,1.158635340661369,37.7497365813932
624d5e979a794738d2537a24LK3H76kQRGGy6sn5jtmAnA,18903.865031788242,1.147523737946861,39.849511526420414
626f92169a79476013b570c54odOWFodQv2ttK_Wie_KgQ,17895.051500070214,1.0578137101203173,27.718450005236615
6246267e9a7947177b8f7e03Vl76OtSNTmKbEXhqy8xhZw,11313.428758481921,1.1351885562822488,43.96287180532441
626d60b79a79476943c3ab63XtMcqsm_SV-JO1ah24EZqg,9618.1517791755,1.054140354209759,32.81808421346846
61fa9d309a79470dd448948cLGkX3zR4TzK1tH54N5Cp-g,8773.00556553571,1.1589806160382095,33.889667845923306
623950039a7947a3c80d407bwvX8q_ZlR56WNwQLCjeYHA,32510.021285322753,1.1504178183862726,31.65246223155149
620dc6619a79474e2aaf4928t37o1Ze5Q-CRzuXFW7xS_w,60221.343883048714,1.1746982067475094,41.6934338419151
6241d1f79a794707e3746be81M3lQTEYSWWaIqPyGKSKRQ,177340.41217142507,1.1360032509358122,36.43603274131407
620e5a869a794714ce09d087vyrXbLC_QNuIu4RIlipF0w,2043.7290784426768,1.160737641030336,38.47136794327248
624151559a7947c6978b9f41-zEYsVrPSQuC-bROoTMdnw,101140.20390353302,1.1148169811172988,29.40891226980098
62521e089a79473b2667be21NGrDnZ_nRluxjWS_E-4RWw,5911.732986683368,1.072624867991551,44.585673582637384
6285be729a7947b046ec3e735nHKSL7bSUK1XG5ec_tZRg,11967.505074230896,1.0465867115185428,28.39450474061207
6202eda89a7947ae5f94e2934O20MN8fTBSbBUCz4nsTdw,14890.385170139441,1.1799101431182586,43.82980765895002
624accf19a7947e1ec0fb16eMlzAdOZtTsmo66Fh-HJB1g,9333.167271981096,1.1512329626187685,37.68563033377369
62553fd49a79472eaab542904FF-8GejQ3inB2YOmt9Ngw,6011.909340457423,1.0594683653992865,32.064801101412755
61fcb3da9a794737476ef7c5B6E78iwQROqG9s7W4q1zQA,13331.518062555991,1.166779625757978,37.78591771735759
623bf58c9a79471027d6f3daxREOrMHcTweB2vpe9SF_2w,37841.04792522686,1.1255708100823265,31.98225797828954
62509af49a79476b53bd53290XAwonoVTOKMFnT8JwBXMA,9651.31761723509,1.124524618559862,37.82728719544163
6278ce689a79476147db8edb3fIYreBLQ-SRos3s-pivzw,4839.514090406621,1.062830045086919,31.4688145315393
624dd0529a794771559da010LjZFd0piS8yl7MvShx0rLw,27380.92420485718,1.1642364568644314,36.77528190467014
6206e0559a79479ae6db8e30W9ve1XR4RMqlRlWL6cdLjw,8203.694840022301,1.251823480723841,50.84607442283657
623b077b9a79474be06a47e6q8sbtoxZTvii1FFklwQyWQ,29447.930432055407,1.1389585681883314,42.5372653327348
624d993f9a7947586352c06blf0VeDHLTkKk96OcIscUmw,22247.729302481992,1.1447800735083546,29.952057540426274
6242decf9a794761150dca1fqVt2cXZeSfugnFMY_acQbg,120062.22972581972,1.1892652324037658,17.560153753306036
623a19ce9a7947fca7d12fc5SAeYcRkxS_amrUEk30NKFg,30062.769288673724,1.1349569450552932,42.3174530310466
61fd12ea9a794766f022ba836WT5n9_5QCunKzkWFLok1g,10716.455091180826,1.1603022993810632,42.2220672399235
62899a699a7947554020014ecz3HO76JQkmCcEv6E3hv5A,4374.308213382108,1.0621683574245393,35.33742727339736
61fc98199a79472d20ad5d8cSMwihepRToGZ-nxVWTu74A,12864.414425302959,1.1485874386660146,20.98468533407526
627b48109a79476d87dc5870jQ8tnhmhQKeI1eKqMXQdQQ,5715.338033554122,1.0627889877879988,29.547660431095636
624474859a794774fbc326e4VkHvtw2ERGmgr_30KcCnnQ,250037.3640147261,1.1172252374116218,30.695044521553406
625fd0df9a7947040df90b94tprkz8ikTkmrs2UKdQkjvQ,1109.4387429127746,1.0722806668104186,43.97857933631806
623ef7eb9a79473ce459c3c6z1Qh6J2TRJKmROJpR3cYCA,34745.03185745818,1.14005673689919,40.07396103850312
620348599a7947c12c1bd0d5Be-OOtTDSuaVxEse07CYDQ,4262.010811754957,1.1676147147778573,43.158253672825495
6283b9939a79470d420e82d2rfxsdgJZSSO7hDVZRuxT2Q,35436.27915732841,1.056264549633383,14.492923373446082
625e6c9b9a79470a311cfc87baTsUc7mSH-m7-auCwFI3g,15680.162752848237,1.0621576130538781,36.22172585443011
626719a89a7947c830721b14UbTSUfopT9iC9NTL9WR_yw,1090.068481462189,1.05021259833433,41.49646225016461
6291349a9a79475f95718ea5G358_ZTyTyOQyxt7pf6_Qw,2910.0146178669893,1.051187982662903,41.04942258989055
620361b99a7947ca9688cd130DidfA1EQzKIbyd02MNBAg,5172.9504886054565,1.167732253110032,42.65151309164533
625d68c79a7947bdf3cabaaflMM3m9-4TRu9pMqkIhEV0w,1786.2669430966162,1.0732278262524408,41.353769488686126
62630cfc9a79472ee8059fe6gk_ba53mT3-7NQvTCuQnFQ,16405.09470681598,1.0520814014559505,33.13768951092546
62626ab79a7947ef0dd39d3bZxEYkT6sQ1Gsr0Ech0HcuA,6430.31156815758,1.0628277793462897,37.14868893863133
6200d7569a79476de7bd3874WUM8d4kYR_qGHFvRyd7uvw,17000.1905617855,1.155390130035836,30.817918214247022
61fd09829a79476345b1ae8eISMpWRYkTgmlN8Zh5bJicg,11137.786665092452,1.1514529925371002,34.98413273113645
6205b0559a794725bb18ee45lBDoU_k4SuuJht9GhDbuaQ,25068.327821475923,1.155085412457161,31.305642689686046
61fa9d769a79470e5f2477d52NZurB6STyCh7D08ecTeNA,23693.077362465156,1.1552706779029043,38.33642940384926
625841bf9a7947caacdac725RFFJuq-vR9CFFRls2sxSjA,7076.130000290912,1.0705499639400002,36.40955454523162
6244a8039a794789c4e5306df77e1jZ2QcKxLboLnTKAzA,63902.9654229434,1.1388610125082368,31.75705071482978
624751729a7947006e5ed06875WzVOTiSRKmc3FVhJsuBQ,92807.51089833496,1.1475412526253341,31.898638928104106
6274aff59a794750b0704a35EG2w-E8CSNKdxVLmmErUMw,3768.401730903457,1.0602287547814129,19.22616000767433
627499819a794749b4d56fe3i8LDTx9LTEq53_rbJnHN6A,806.6218822993906,1.0541286740213316,34.38823916851023
626920709a794779ccbfb6b0OAGY-FXBQnuiwq7AY9ILgw,1958.4722765849474,1.0376947802520078,22.799334628170204
62800e929a7947786f4164f7RPAwzb0eSzC-Dcq2ZocUfA,54992.88297769183,1.057793066118672,26.024421021371822
623aef529a79473f14281248K3XX0u9TQnOebtsplz5aZQ,28760.820394106086,1.1313161534612368,35.92273995049818
623c0d869a7947184819f906dJy5CWIlStK2DnuqTXs9sw,63317.8589092387,1.1194799228206667,36.06870483455001
6201fa899a79474a61937ed65xqPwY-YSE68qdNHZbO4YQ,15726.651662008062,1.1438490179501501,28.563256456556157
628e66aa9a79476545a06bbae8S06z-cRZ663uoa928lSw,12389.809887499148,1.0597330048648141,25.229326896232624
623ed6d49a79473501ae6daeTUurT7aiSq66CDbzNmCOSg,99851.4467551305,1.1357759762458934,37.74638253014211
623c2e7f9a7947296b320bbbmgj3WkE1Rx6iqC2VEn4Fgw,48416.82639605976,1.132419396781674,44.654281226408266
628009a39a794777b3fb9349BxFSSdfaR2ak51iqlqWM1g,3283.8500510678496,1.0633482495434088,35.12135523578904
6262e3b39a79472323438496x2UQIAjcSwqhNgEZ7FDMyA,104049.29019328387,1.0831954521350333,27.762262197639004
6208cdcd9a79470e902679f8MUp5Bpd8QcCkaZZdCyFfNw,17287.77211757542,1.158442580880655,31.69051968651101
625950ba9a7947250b24f207FRuZQ0RlTk-HYpL-XThLSw,1619.7768475874473,1.0520990869311329,33.98226494555309
61fe9e8c9a7947e056c8afa4wfcgcJS-QcSZDOyWkubKnA,23423.165895138867,1.147471505858975,28.72822092309439
627ddda99a79475a10e54408W1j0PcXYQdi1cU2GqwF6HA,832.848465633153,1.0824668617577573,43.46450182310706
6211164a9a7947fb0c6f9785KvNkpMwaRQ-FN12nRqpdmg,22248.279985093606,1.1932381908129466,47.06442441910159
62038cd39a7947e0d0418572M1n7lm-hStyHAuG48602Hw,56683.16686579138,1.1283785921734546,30.2478291191918
6283685d9a79476be95f40b85U7tf_mWRTizZs9OTYeacA,9396.702092169464,1.0655087518711581,40.18582513632875
623e2fc29a79470db1c6c1f26_-uWYvfQa2-EPEVMg1ftg,62728.468097746445,1.1166400132614867,35.65930105046114
620b7a339a7947694e977751XedqpC86QEeu0PYAMCJ0vg,5540.541992094397,1.2466855419789888,55.438797610994804
6267ab939a7947ed1ec2c2392UiDlzj2QrmTV3wORcjMnQ,10904.822500839204,1.0566548485117104,33.94516987041494
620a8d329a79471f2c3bfa07X-vJp0gXRPGJjpcHO0cTYA,16761.902729949543,1.1604406023825984,38.343937754113504
624bf9359a794743e88238fd5sHoC5DQRYyOR92V_ypG3A,55914.59085929495,1.1692539802847084,28.906740870387292
627f2b849a794747269d298eh_WqZUMjTLeC0fyYhc4hag,97.18031166259243,1.0548276698992205,37.14563046760752
624a956a9a7947c68d87e503W9ylHdJRQSuXKHxSNI-dRw,71676.08453032952,1.1616997069320683,25.96652565396254
61fbf5659a7947045072e92devpxe6upQyGzzDDciItiBg,25598.60532774698,1.1652644280215991,29.0739049384625
626f696d9a79475493bb9b2bSGtq21_MS6-2Ez4pxZ3sLw,39475.320733584056,1.0607308855499373,30.256557147954823
6268f68b9a7947648cc981c0jflShZ8lSPOL41TynxDb4g,13939.037805910622,1.0632788278182828,35.69675515861125
62051b0d9a79477c44b2957fZz7BKxYrTS-4zcf8UfhFxw,126842.07691282431,1.1412067837910522,27.13258115468885
621109959a7947f7100715e1aKs3MQweQyaJzDN4MVhR2A,98802.36392001098,1.1471525635037405,32.48376484177613
623671829a794759c2d0478bLa4nBiKdRjq-HPcQ4-YKBg,55422.32001783602,1.1365156025255694,30.64028406033568
6236d6a89a794772aa7823c7MnSBGKodRk6XWh_7b34cjA,4113.118407341746,1.1640620383882492,36.12804041580526
620a92909a794721f7034141Im4dV5qSTSO7NrmVVTN6Zw,11325.909526918971,1.1631603184537584,40.40004390677259
6206e5719a79479ce2b4345bkNYBaugxQTik_-r8FbMogw,12948.036269105389,1.2355135302525637,51.19291874170797
623e15459a79470926aa3906BqM6UHymRZujwXkCxKeY-A,39568.856234602994,1.1198022182787977,33.55283912340169
6287d89e9a79477b3c282cddB4kHz4TlQumTxxpF6t4Ghg,1644.6592171609773,1.0600229756542794,30.83414425388051
61f8b1e19a79474226ffeecf6b73ZiWOSoyT1nuLGjV3cw,29219.862787636488,1.1653327885202922,40.10347990371655
61fa33ec9a7947d3419fcdd1Sz_XquIpSs6HgmoIP1luTQ,16700.186698664875,1.1693139065998537,37.38605587580585
624580ae9a7947ca9880279dx7Hzmf6DTOarc49hVUU3Cg,85177.79915272731,1.1257740541336891,33.99581883060968
61fcf6889a794755f424ddec94w9-E9aQKuxKLxY-eR8IA,39637.613512732,1.1297305243956917,30.265638392256726
628ab9189a794794c052e9e1bXI0sy57TPyLcVwZ1POcog,407.47098909668784,1.0609780933361865,45.94632061215023
628a21dd9a7947743ee2537e_eOmSe5sTVGG1fTXtP0XGA,9159.158285459307,1.0617511212534094,32.03394650579825
61fef5949a7947f4fba99f99o-lgWY6PQBKagYIgNnehiw,49726.51874834472,1.153314438436773,39.46328878853271
627acb479a794754562de5f83t3FAbq2QCKOxWhr4YzdNg,156.68713292110988,1.0501757850232496,29.465482196828816
62025ec29a7947787ca6d1dcBiI8J3XRR_uHTPk4DTcgkQ,15673.910077746226,1.139360534896625,40.74766356622179
627a90169a794746e916a4f440JXg7oVRsG_A_wlYchadA,1868.2340959764078,1.0604534227599132,27.233104543670077
6286403c9a7947e750cf7ad89YF6optqRBS9LSOOzz6IhQ,5614.904998548416,1.064745040951548,36.02013503997333
62033fb59a7947be30a670a75ZrWmKV-QJuIrUH1EtSEBA,53031.941194876286,1.1274622458311874,23.842949313285864
624a8b139a7947c18b505e343UVqbJ3HRp-p_a9qJ4BRYw,16301.241486024157,1.1451572517787911,26.530855079638087
6260cfca9a7947586769be4eWl-lPGp7TBC68vAQp_3ufw,2287.8819904146185,1.0596321415426686,32.77945157741279
6241a49e9a7947f27b647017G0Y6Z3ThRH2oRx8iZKCoVw,35682.298088665004,1.1573524189815483,50.45289686435311
6242e5799a7947640dd1ed25pZ0D_QIkT86CAOUFLj2APA,165532.31580530666,1.1349481409094204,16.200890858329853
628686b59a794707c30fe00fdgL3llOSREaWdqbyyGl_aA,6155.126729609685,1.0617770730523426,12.742816574519306
620ecea99a794740530354f6jCxa_giOSV-TGpBB-Tw0eQ,5321.991422913063,1.1693355444383262,40.94967280652093
624ad7499a7947e57cc79b989-07LOJxTTS1wNtCWgacZQ,20592.174751339917,1.1698845320433842,35.86065548003596
620ccc5f9a7947f10d803497mRziVwvPRcSTaUP1uWLPAw,932.4603462649029,1.1525288659294062,41.685044256283156
628518a89a794786b0664baf-q0KJVGNQ0G0f1kDtxJlWg,2966.114963467622,1.0572330551993154,27.357236775519603
6276954c9a7947e575bb8518BPk6G-xqSCWa_SlU6FchEQ,15362.798247107414,1.0528396784897573,29.74093602221391
6267eaf29a79470debd04705yOeyFG_oRR2WHasu2dG7rA,1351.0741244840974,1.0462164000793823,18.884702909078108
625705749a7947597cff5a178vjybAHmQyyy_a4iKhav7w,26042.00091185624,1.052595059303251,33.1928460469016
6273b9d89a79478649ef2e7b5x_iwFYaRWmcYjFHaqALRg,12912.554538933007,1.059072717029008,29.01135528859922
620b0a0d9a79474094165ce5D4se5QmhR_m7h0nvhhfXGQ,19658.421627396256,1.1543735441075547,31.728115164172053
5f8017369a794784407ebca7NsqxLkaMRtCRW85BYyHutg,71184.91531022784,1.2390750465533353,47.487361573297264
626665dc9a794773d11cb7a8ai3yTPN0RJydXW9wqZZvWg,7989.1216004332455,1.0750977452480113,40.88148256327767
625009d99a79473128fb0a4cYQ2p4kPzR7iPA_3vhBCwog,1857.1456761921363,1.1104308009925776,32.00247953090063
624e09e99a7947805af4a932zXPyf0iDQaKqzwJkvRQz0Q,60200.28016702411,1.156050097591186,26.62146091034451
6262fff89a79472bd542118c7HJLLrExRHKQiWFvS_3-bw,2915.7995863336837,1.0559481394887846,34.693120573118435
6202646d9a79477d8dfa0f9cMgNoCYsGSfCAe8bB3J4zFQ,19716.975550663126,1.1292214834798935,36.31132347431097
621a39ba9a79472784f029d41bja1LkUTUSIjEsV7xZmNw,108044.12489043087,1.102852637856266,18.018489679988495
6205e5989a79472fc0214eb2yQnVEl9-QQagSXEAFrr0zA,11804.302008603561,1.145416891085025,29.544198587488758
625784149a794773544a2cebBHyYSIGNTg2fGOwJ4A6Vfw,4486.43280339201,1.0767240616854752,41.60467401076151
628feb909a7947eca62efedaTCjKSU8yRTOTqiFkIHRqFA,1896.2080338478772,1.071070352170315,42.881058338085055
628b32779a7947b3b61c73bbbbZUnla2SRGjwa-g1RvLZQ,3779.290294921666,1.0592927122628173,26.55247859045014
6243eff79a79473723e830f5gHBHa1AIQBq9XkSHo1jGFA,66391.22343858925,1.126869044389129,26.475255815911517
620c2fed9a7947baacd6aa72VRLTYnrdQjiZ_-p1TBIB-g,1921.1632499909028,1.1785981642207668,39.168812811424644
626b8bbf9a7947cf816ac83bJdOf0XZVSwqKgWGsxjr1Ng,306.1025143744191,1.0510783271372883,38.71003624069061
624eed9d9a7947cd33b15a51Ofm_I_YFT_6wjYiQsi-b_A,26672.99697338865,1.1721204192936379,35.095777878049184
6287ff769a7947833fd03d57UhX56wolRMC5KNC0t-js4Q,1659.49288026457,1.0547843642832877,36.789701665713245
62860c039a7947cddf4afe8efdVM35AIR1m70v7m4tvRjA,29639.648033478985,1.0559023833515502,29.029579954174455
62625c589a7947e97687fdf2lSzMWWhbRL2C4Qrn1VZYkQ,36050.154270769344,1.0636994764282095,23.28243644064095
620831b09a7947ee214a0817Iz5_5PyQSjOPY7RbJpgXDA,47426.69679048354,1.155761495409021,28.067280830855093
627de44b9a79475abb280514x_h4a-s9QBihBsZpTLOs6A,7992.134456391548,1.0418383626742622,28.485248422421282
6245b7d89a7947e805465367lOQUAlaMTQO0otEhh6r_UA,15036.86978469813,1.1424781914624458,23.78499715194961
6274ed129a79476d6a19bb0eDKrS7g0jTJWtlA7GWipqaw,2046.1518068972146,1.0494527410422827,26.41645634784614
620d11b19a79471d96c9c4f2aVHrQShHT92i8mA3lLGGFw,13637.095418240857,1.1381309852518362,31.427356592491105
626a94c19a79478060481b1cUjHOK2NIRNyFtPXEmm9eJg,6945.049680347645,1.0426655657628359,25.483869306882553
620d16229a79471fbdf32fc2MC_a8IqaRYek3RF_1Sm2xg,6680.404818811399,1.1533726493885277,40.88475731764132
6242f1899a794768ef198807DttihqtPS-iHmHKVEZbVNg,243826.16942636765,1.1455765717819308,37.50734615480969
626d37429a79475cf97b4814fu1HLkUVR42Q9BngL34xgg,15344.83588032909,1.0440181297021738,28.360769217452628
625442029a7947e2f211adddiSBcLmnSSESN8CSrXfvX0g,4569.102021897666,1.0575569421657194,20.39813931551383
629247459a794716663fe4d4_mhhXYCSR0OMeI6tPIpQnA,11057.970692572213,1.0559980888399414,34.27890406800113
624aa2f59a7947cdac2a4a6agq9vnIfqQqSBpquT5o144Q,52895.48778384277,1.1582405409542846,28.054816631131526
625d79d09a7947c53b7ae6c0umb4CHI0Q9aG5bZaEgvW3A,3196.908947604581,1.0444687454604669,30.86433480957577
62000bc39a7947369542d65dU1ruJTiURYmbW_ImZvKvKg,164854.83834785433,1.1368227997898304,27.44154595775488
6265af439a79473fe8e0d3e4NnAo-qjuQA-oqDmsOcWhjg,1520.4309455939147,1.0579843112260685,29.480457726259417
62821e3e9a7947fbb38381fc_FH825MmTV6OZk7EYJUMcA,19332.341875984548,1.0471636067614538,11.570237199403373
628ce6619a79475c5fcfa494mIc58mNXTRaObppBPtQBrQ,979.9145365191252,1.0581943559070803,30.864791506122486
624e9ef79a7947a6fcc95ffeXCq9VSiiRU68IXItFZAxBQ,59879.25750627555,1.1383491395130307,18.888472055022838
6252ea889a7947664cc51311xKKXIXs5S_Ofl2M-Ws8mxw,3025.3931260799327,1.0783391067001369,47.996783036526836
627044119a7947843b9041fcLKLmVHTFTf-BEdj-FTT1BA,31530.10364461146,1.0573498345382089,29.00655151499408
625050599a79475509e3a4f9XAWujOUuSvmI5pOyWyc2Sw,15901.682585753664,1.1238906319525641,37.808347238212086
628b2d329a7947b1ff471731KNnZ4muSQtuDNxOO5ueUtw,5536.765367367687,1.0705991671442339,36.809485258537094
620bd3ae9a79479deea0bfe3qZSsByWoTo-YbsRTa_LerA,32949.533633502535,1.177500615093581,16.366724844625477
625eb8559a794732741e7a66v5m5O9mpRaG07zgtIj4eig,141.8480861196149,1.0637192424134942,38.65001233987718
628a54d69a79477ff52e1e3dN6s7iN6WT7iKWVnQtCxDfA,1803.212476145647,1.0759276154663278,40.897962033259525
625d226f9a79479a6134ebd8SlWTg530Qx6iZoexA6BD0w,414.1037120327419,1.0482403561609483,32.36539059554159
61fbbd369a79476c20200226wtMMTdl7T72aK4m7zFIFtg,12406.53848560492,1.159339816520206,41.60582718760481
62650af59a79471a4b382c61mln2obdLSFerWqUq8lkdow,15831.216095198974,1.0642145712245008,36.21339000644794
625d1abd9a7947966eb090a3ugVtxXNSS_SyqpJazbCq1A,15934.635771690266,1.0564073895435597,32.89132361401928
628fbd209a7947e1d1986c0a_bJLw3UwR2SjK2q2tt7ugA,1373.6645209325106,1.0574897318588183,37.61492039010882
62603dcd9a7947376d8ba237NG8VT4t5SKOF_MRRSqOapA,307.5278773198006,1.0442497659540053,33.68630973260518
6288adaf9a79472325888913CS7FMtYbTNGow9tYAYC9xQ,39077.84719518524,1.0544306161217019,22.04886657029183
61f8cfb79a79474d46606033QDYChfJZR2OPI1M5r7jNug,19938.05456775205,1.1670122838801809,44.567791934194545
624cce599a79470b6e4a8aeeHJVN4CwfRM6D85TWGkbwsQ,9355.043711007333,1.1562886356399495,43.42811166854357
6263a14f9a79474f7db872b21h0k5AFhTZS3M9GJrfWS7g,7377.355467029374,1.0653233880650719,36.70278791451196
